[[0.542, 0.8632], [0.8884, 0.0375], [0.2755, 0.6449], [0.212, 0.2087], [0.0425, 0.1797], [0.6036, 0.0067], [0.7834, 0.4936], [0.6592, 0.3061], [0.732, 0.8065], [0.6373, 0.6263]]
[[0.8199, 0.0463], [0.2237, 0.0812], [0.8285, 0.898], [0.233, 0.5935], [0.6994, 0.6548], [0.3585, 0.2964], [0.242, 0.0669], [0.5223, 0.3393], [0.0564, 0.0019], [0.6969, 0.9402]]
[[0.3772, 0.6497], [0.1602, 0.7926], [0.772, 0.8227], [0.4689, 0.8882], [0.1972, 0.7175], [0.1933, 0.9681], [0.2096, 0.0423], [0.2565, 0.5241], [0.8713, 0.5945], [0.8881, 0.2921]]
[[0.8121, 0.3217], [0.082, 0.8105], [0.0787, 0.231], [0.2017, 0.4312], [0.9373, 0.2076], [0.243, 0.7364], [0.4668, 0.9954], [0.33, 0.2553], [0.3645, 0.4446], [0.742, 0.2186]]
[[0.2692, 0.9901], [0.5704, 0.4264], [0.2669, 0.005], [0.2975, 0.9742], [0.4907, 0.088], [0.7895, 0.1665], [0.558, 0.4182], [0.0343, 0.8405], [0.2606, 0.3793], [0.2466, 0.8899]]
[[0.7666, 0.3051], [0.653, 0.1769], [0.6699, 0.7766], [0.2387, 0.94], [0.0121, 0.2423], [0.6147, 0.4504], [0.5024, 0.2632], [0.0037, 0.563], [0.1689, 0.2718], [0.4819, 0.7581]]
[[0.2714, 0.3683], [0.9711, 0.2843], [0.7338, 0.0423], [0.1847, 0.1492], [0.6992, 0.0607], [0.8992, 0.9946], [0.5732, 0.9361], [0.1156, 0.9709], [0.4587, 0.9438], [0.2273, 0.1909]]
[[0.0765, 0.7732], [0.1114, 0.3851], [0.823, 0.376], [0.0598, 0.9959], [0.6297, 0.0487], [0.9054, 0.3144], [0.6244, 0.9272], [0.3597, 0.371], [0.6502, 0.6359], [0.1148, 0.9575]]
[[0.8899, 0.495], [0.9015, 0.8293], [0.4395, 0.0444], [0.4937, 0.8423], [0.0098, 0.7015], [0.9829, 0.2821], [0.2606, 0.3388], [0.4174, 0.1979], [0.9974, 0.8822], [0.0285, 0.027]]
[[0.2799, 0.4012], [0.0158, 0.8167], [0.7179, 0.6762], [0.8055, 0.9345], [0.3652, 0.2048], [0.3717, 0.5458], [0.1778, 0.9162], [0.0372, 0.2961], [0.977, 0.6294], [0.916, 0.7709]]
[[0.7254, 0.6871], [0.0021, 0.5587], [0.1202, 0.1836], [0.8126, 0.9008], [0.1845, 0.6151], [0.9323, 0.9947], [0.8459, 0.6118], [0.912, 0.1824], [0.1429, 0.0132], [0.5878, 0.7423]]
[[0.4706, 0.5223], [0.8688, 0.4708], [0.7886, 0.7948], [0.8004, 0.9283], [0.6594, 0.1747], [0.9218, 0.9142], [0.4424, 0.4004], [0.4433, 0.935], [0.231, 0.3966], [0.1899, 0.9866]]
[[0.2546, 0.7125], [0.716, 0.0326], [0.851, 0.456], [0.6376, 0.8268], [0.3615, 0.4294], [0.7077, 0.8015], [0.8837, 0.4888], [0.2303, 0.6062], [0.3455, 0.8652], [0.9395, 0.3639]]
[[0.0454, 0.6145], [0.1041, 0.6785], [0.2444, 0.2585], [0.8348, 0.2318], [0.145, 0.8711], [0.0617, 0.2933], [0.8387, 0.0877], [0.9948, 0.1937], [0.2758, 0.8197], [0.2332, 0.6491]]
[[0.3374, 0.4115], [0.9481, 0.3849], [0.908, 0.9283], [0.4617, 0.3018], [0.7417, 0.7978], [0.7728, 0.9111], [0.8123, 0.3693], [0.878, 0.4504], [0.0575, 0.9979], [0.675, 0.1499]]
[[0.4892, 0.3569], [0.727, 0.5391], [0.3062, 0.5378], [0.4165, 0.6128], [0.3091, 0.3698], [0.4879, 0.7679], [0.4046, 0.4651], [0.7307, 0.9675], [0.3406, 0.8478], [0.6016, 0.5143]]
[[0.072, 0.2732], [0.7729, 0.9736], [0.1902, 0.3134], [0.2669, 0.1767], [0.154, 0.5861], [0.6187, 0.1761], [0.9438, 0.2225], [0.3106, 0.4333], [0.5957, 0.7856], [0.4156, 0.0616]]
[[0.6811, 0.4274], [0.5765, 0.9146], [0.193, 0.6274], [0.0961, 0.9175], [0.0582, 0.1724], [0.7223, 0.9415], [0.1088, 0.0068], [0.9279, 0.8705], [0.805, 0.2175], [0.7648, 0.9906]]
[[0.9336, 0.2063], [0.4265, 0.8721], [0.0558, 0.9956], [0.4365, 0.7346], [0.3665, 0.4511], [0.1145, 0.4394], [0.5168, 0.5977], [0.2424, 0.3043], [0.4267, 0.4494], [0.3029, 0.9232]]
[[0.9534, 0.8402], [0.0991, 0.6064], [0.0242, 0.4904], [0.418, 0.1355], [0.8155, 0.2389], [0.9635, 0.2864], [0.1475, 0.4524], [0.811, 0.314], [0.216, 0.2384], [0.5037, 0.0202]]
[[0.7719, 0.9352], [0.3689, 0.4125], [0.8681, 0.9307], [0.7423, 0.119], [0.1289, 0.8952], [0.8859, 0.9886], [0.0214, 0.7577], [0.9447, 0.4874], [0.1813, 0.6351], [0.8624, 0.5767]]
[[0.8452, 0.2016], [0.9291, 0.0054], [0.765, 0.5077], [0.3056, 0.2631], [0.8311, 0.6742], [0.3232, 0.7884], [0.6846, 0.2185], [0.618, 0.1625], [0.5129, 0.6478], [0.943, 0.1906]]
[[0.5608, 0.8348], [0.4401, 0.2066], [0.1909, 0.0145], [0.4985, 0.8177], [0.9172, 0.6332], [0.4717, 0.3561], [0.3516, 0.2071], [0.0036, 0.2291], [0.7769, 0.2504], [0.7216, 0.4939]]
[[0.3845, 0.1006], [0.6674, 0.9891], [0.0615, 0.9267], [0.9733, 0.3692], [0.4216, 0.2817], [0.4781, 0.6154], [0.8087, 0.0981], [0.6123, 0.8184], [0.3396, 0.2828], [0.5469, 0.7996]]
[[0.5463, 0.2682], [0.8937, 0.2855], [0.7158, 0.8487], [0.8481, 0.78], [0.0409, 0.7434], [0.4431, 0.3515], [0.5132, 0.8042], [0.8462, 0.6002], [0.4391, 0.2644], [0.2252, 0.4802]]
[[0.1944, 0.2806], [0.8772, 0.3431], [0.8194, 0.8212], [0.7146, 0.2992], [0.3852, 0.9693], [0.8528, 0.5595], [0.7272, 0.3643], [0.7456, 0.9088], [0.9724, 0.6389], [0.1427, 0.243]]
[[0.6245, 0.3138], [0.9408, 0.7495], [0.508, 0.5409], [0.8649, 0.8888], [0.5219, 0.5593], [0.5272, 0.0459], [0.0493, 0.6402], [0.7836, 0.5531], [0.5401, 0.3653], [0.0452, 0.4969]]
[[0.1908, 0.4654], [0.6243, 0.1718], [0.6274, 0.6518], [0.9951, 0.274], [0.5507, 0.7758], [0.3725, 0.4898], [0.2132, 0.489], [0.7507, 0.3659], [0.0844, 0.3814], [0.407, 0.0715]]
[[0.0124, 0.6139], [0.2427, 0.2162], [0.306, 0.8245], [0.1498, 0.4915], [0.5634, 0.005], [0.3571, 0.8672], [0.2492, 0.9399], [0.8119, 0.0903], [0.5722, 0.8418], [0.955, 0.5151]]
[[0.0406, 0.8269], [0.5373, 0.3529], [0.7951, 0.403], [0.9833, 0.021], [0.8536, 0.7023], [0.9806, 0.7427], [0.8776, 0.1396], [0.3595, 0.49], [0.441, 0.4283], [0.8719, 0.3301]]
[[0.9121, 0.6412], [0.697, 0.8804], [0.738, 0.0204], [0.3689, 0.0396], [0.2031, 0.7312], [0.7178, 0.2486], [0.388, 0.9258], [0.0191, 0.227], [0.7493, 0.7132], [0.6991, 0.6481]]
[[0.0807, 0.02], [0.0447, 0.133], [0.9143, 0.8834], [0.4862, 0.3263], [0.9893, 0.8621], [0.1368, 0.7004], [0.8915, 0.6067], [0.0772, 0.2989], [0.5718, 0.5076], [0.9055, 0.4467]]
[[0.2511, 0.767], [0.0992, 0.3153], [0.5645, 0.2177], [0.8698, 0.3285], [0.8528, 0.9733], [0.6347, 0.2415], [0.5476, 0.5912], [0.2824, 0.6861], [0.687, 0.4284], [0.9226, 0.2883]]
[[0.7321, 0.4597], [0.3228, 0.6434], [0.8789, 0.5433], [0.7101, 0.8977], [0.2337, 0.3525], [0.5322, 0.4816], [0.9541, 0.9502], [0.1861, 0.4391], [0.6411, 0.3198], [0.1135, 0.1745]]
[[0.5538, 0.9643], [0.2045, 0.5687], [0.5652, 0.5269], [0.3118, 0.44], [0.84, 0.2705], [0.592, 0.718], [0.5728, 0.8496], [0.1312, 0.9497], [0.3213, 0.2775], [0.5786, 0.1741]]
[[0.6242, 0.4864], [0.7114, 0.5573], [0.0125, 0.0454], [0.2335, 0.1627], [0.8983, 0.1778], [0.5423, 0.2424], [0.8889, 0.1517], [0.1816, 0.3736], [0.6633, 0.5861], [0.0291, 0.9917]]
[[0.7926, 0.0919], [0.4974, 0.6926], [0.2226, 0.083], [0.8607, 0.4463], [0.6133, 0.2544], [0.3611, 0.1796], [0.1561, 0.8113], [0.5762, 0.1707], [0.8153, 0.8588], [0.6236, 0.4327]]
[[0.6362, 0.7142], [0.1063, 0.0962], [0.9484, 0.8873], [0.346, 0.9557], [0.0745, 0.6523], [0.2044, 0.6143], [0.8274, 0.3723], [0.2735, 0.1694], [0.185, 0.4664], [0.629, 0.4447]]
[[0.5222, 0.4911], [0.3814, 0.6117], [0.4452, 0.9838], [0.8521, 0.2841], [0.8652, 0.0901], [0.5912, 0.1699], [0.6021, 0.5612], [0.4743, 0.3408], [0.0729, 0.9434], [0.2276, 0.8218]]
[[0.3052, 0.1491], [0.0649, 0.7465], [0.8849, 0.7431], [0.5246, 0.1888], [0.4742, 0.8766], [0.6876, 0.7362], [0.9469, 0.9269], [0.192, 0.4469], [0.6003, 0.654], [0.0542, 0.0271]]
[[0.8348, 0.1656], [0.3633, 0.8265], [0.4269, 0.2223], [0.937, 0.2565], [0.2416, 0.8692], [0.0867, 0.7607], [0.372, 0.8798], [0.5838, 0.2367], [0.6286, 0.9474], [0.2443, 0.2567]]
[[0.9266, 0.4522], [0.1755, 0.7216], [0.2685, 0.2432], [0.5147, 0.5032], [0.894, 0.1634], [0.5795, 0.289], [0.7529, 0.6597], [0.7262, 0.2422], [0.1055, 0.7589], [0.384, 0.1597]]
[[0.0759, 0.8814], [0.8316, 0.5199], [0.3454, 0.3022], [0.0351, 0.5192], [0.4028, 0.2927], [0.4789, 0.849], [0.0244, 0.7788], [0.7343, 0.5083], [0.4643, 0.9862], [0.7907, 0.1008]]
[[0.5361, 0.0313], [0.5804, 0.8677], [0.3558, 0.0656], [0.2392, 0.8322], [0.1497, 0.1075], [0.2376, 0.6359], [0.8193, 0.4721], [0.7913, 0.1404], [0.7048, 0.6789], [0.4092, 0.9261]]
[[0.5856, 0.4821], [0.2531, 0.1525], [0.7207, 0.307], [0.4121, 0.3418], [0.1484, 0.7011], [0.5743, 0.0558], [0.5151, 0.4639], [0.3605, 0.7996], [0.4044, 0.717], [0.8365, 0.5289]]
[[0.7883, 0.7121], [0.3491, 0.6374], [0.6164, 0.4378], [0.9693, 0.6364], [0.6684, 0.5107], [0.1402, 0.7699], [0.7108, 0.3962], [0.8128, 0.1401], [0.6361, 0.8857], [0.9184, 0.651]]
[[0.1413, 0.2922], [0.6798, 0.7155], [0.8204, 0.3753], [0.4549, 0.6068], [0.2906, 0.3561], [0.7987, 0.4471], [0.4752, 0.9314], [0.5281, 0.7453], [0.5059, 0.401], [0.0414, 0.3174]]
[[0.5011, 0.6631], [0.5319, 0.9936], [0.5311, 0.3435], [0.8273, 0.2684], [0.7059, 0.6315], [0.0107, 0.6966], [0.2283, 0.5068], [0.3143, 0.4566], [0.8919, 0.1725], [0.6429, 0.0519]]
[[0.8516, 0.6621], [0.0342, 0.3833], [0.0307, 0.5625], [0.1411, 0.8841], [0.6462, 0.1409], [0.3648, 0.6746], [0.4285, 0.1738], [0.8965, 0.8217], [0.3494, 0.7849], [0.9558, 0.0219]]
[[0.3483, 0.2415], [0.2693, 0.0777], [0.9474, 0.2637], [0.2929, 0.4026], [0.1614, 0.1794], [0.4409, 0.2646], [0.083, 0.2185], [0.6457, 0.6084], [0.7287, 0.0487], [0.3707, 0.9904]]
[[0.6853, 0.2759], [0.8145, 0.4225], [0.8978, 0.7255], [0.8972, 0.3896], [0.4343, 0.7745], [0.37, 0.5713], [0.6986, 0.4628], [0.091, 0.8226], [0.7773, 0.1123], [0.0676, 0.6263]]
[[0.2637, 0.0576], [0.6019, 0.2694], [0.3729, 0.3497], [0.7292, 0.6464], [0.4578, 0.389], [0.1841, 0.2796], [0.5716, 0.3234], [0.9041, 0.7635], [0.1701, 0.3244], [0.1557, 0.0589]]
[[0.7881, 0.6825], [0.6347, 0.0372], [0.6779, 0.9176], [0.6637, 0.1197], [0.0387, 0.5337], [0.4337, 0.319], [0.0819, 0.3977], [0.0707, 0.1314], [0.5991, 0.8306], [0.2931, 0.43]]
[[0.0665, 0.2795], [0.0653, 0.348], [0.232, 0.3322], [0.808, 0.9712], [0.1564, 0.7758], [0.9786, 0.2546], [0.2202, 0.8458], [0.7142, 0.0145], [0.6494, 0.4178], [0.8712, 0.9063]]
[[0.6721, 0.368], [0.9284, 0.8684], [0.4588, 0.4982], [0.296, 0.2476], [0.5157, 0.5665], [0.1153, 0.9274], [0.3288, 0.2307], [0.0179, 0.391], [0.5018, 0.3989], [0.9498, 0.2391]]
[[0.6218, 0.4481], [0.6419, 0.2085], [0.6242, 0.8478], [0.0517, 0.1381], [0.4082, 0.3332], [0.1577, 0.9863], [0.2396, 0.302], [0.5784, 0.1685], [0.6066, 0.2678], [0.1835, 0.8823]]
[[0.11, 0.1808], [0.6777, 0.9389], [0.7775, 0.8377], [0.9799, 0.5976], [0.8436, 0.4467], [0.4293, 0.7511], [0.8299, 0.778], [0.8123, 0.9652], [0.2973, 0.7537], [0.9271, 0.6778]]
[[0.3497, 0.0989], [0.5511, 0.1887], [0.4063, 0.2508], [0.2544, 0.7091], [0.605, 0.8297], [0.7043, 0.9179], [0.907, 0.7083], [0.2067, 0.0162], [0.0771, 0.1326], [0.1517, 0.4697]]
[[0.3189, 0.3514], [0.0443, 0.2396], [0.8378, 0.1136], [0.5105, 0.7073], [0.4495, 0.7556], [0.2305, 0.4654], [0.823, 0.3586], [0.1614, 0.9928], [0.8268, 0.2299], [0.2904, 0.9218]]
[[0.601, 0.4674], [0.7289, 0.3141], [0.9326, 0.0605], [0.7643, 0.8778], [0.5758, 0.1258], [0.8072, 0.7432], [0.2441, 0.2637], [0.6841, 0.1173], [0.9961, 0.2386], [0.36, 0.1609]]
[[0.8692, 0.5821], [0.5474, 0.642], [0.7191, 0.8143], [0.0185, 0.874], [0.8122, 0.64], [0.2161, 0.1293], [0.3384, 0.1286], [0.8447, 0.1944], [0.7012, 0.3917], [0.4426, 0.2796]]
[[0.3166, 0.3881], [0.1742, 0.3014], [0.603, 0.6536], [0.2856, 0.3146], [0.961, 0.105], [0.76, 0.4118], [0.4277, 0.4002], [0.3057, 0.9287], [0.8827, 0.8779], [0.8943, 0.8818]]
[[0.5415, 0.6603], [0.2456, 0.431], [0.2379, 0.3422], [0.756, 0.874], [0.4319, 0.6451], [0.0391, 0.1083], [0.8669, 0.5491], [0.1476, 0.3015], [0.6762, 0.5599], [0.7969, 0.8538]]
[[0.768, 0.3758], [0.8402, 0.7643], [0.0351, 0.0106], [0.3531, 0.9476], [0.7523, 0.8419], [0.3814, 0.4239], [0.7686, 0.4523], [0.7388, 0.9597], [0.6058, 0.4686], [0.4524, 0.6426]]
[[0.2327, 0.79], [0.1579, 0.1968], [0.1395, 0.1126], [0.7939, 0.747], [0.9737, 0.3856], [0.3023, 0.9158], [0.2462, 0.5366], [0.8654, 0.0122], [0.5365, 0.5518], [0.5738, 0.7228]]
[[0.6078, 0.4695], [0.1996, 0.8466], [0.7277, 0.8418], [0.2932, 0.5524], [0.4057, 0.6238], [0.5801, 0.9172], [0.7113, 0.5303], [0.3508, 0.926], [0.4368, 0.0057], [0.8871, 0.474]]
[[0.3031, 0.6257], [0.5653, 0.9389], [0.5653, 0.6455], [0.0709, 0.256], [0.8794, 0.9572], [0.3576, 0.9178], [0.8308, 0.3328], [0.7947, 0.4468], [0.3518, 0.6322], [0.2554, 0.4071]]
[[0.4706, 0.5115], [0.0115, 0.5055], [0.2137, 0.0436], [0.6908, 0.3421], [0.0088, 0.653], [0.807, 0.7524], [0.9497, 0.0518], [0.6307, 0.5218], [0.9546, 0.0304], [0.8194, 0.0807]]
[[0.812, 0.8518], [0.2251, 0.0854], [0.106, 0.4824], [0.175, 0.7874], [0.0454, 0.3447], [0.3921, 0.4849], [0.2743, 0.1497], [0.5725, 0.7959], [0.0895, 0.2286], [0.6755, 0.6259]]
[[0.4111, 0.2149], [0.3014, 0.5381], [0.6239, 0.0982], [0.1032, 0.7419], [0.286, 0.3412], [0.4619, 0.5971], [0.0382, 0.5333], [0.1965, 0.3469], [0.3571, 0.0759], [0.9619, 0.2892]]
[[0.4928, 0.921], [0.4773, 0.6537], [0.7029, 0.699], [0.1145, 0.4176], [0.3697, 0.0926], [0.1582, 0.4331], [0.5751, 0.6079], [0.386, 0.3812], [0.7388, 0.1003], [0.0376, 0.8097]]
[[0.0883, 0.9119], [0.3765, 0.5786], [0.2049, 0.4816], [0.3223, 0.8955], [0.47, 0.0393], [0.3682, 0.4635], [0.7839, 0.1833], [0.4405, 0.16], [0.1469, 0.4432], [0.9406, 0.2525]]
[[0.0943, 0.4533], [0.271, 0.4541], [0.5571, 0.5486], [0.0403, 0.3181], [0.6857, 0.2395], [0.6316, 0.0117], [0.7112, 0.4821], [0.0237, 0.8577], [0.6194, 0.3445], [0.2921, 0.2692]]
[[0.1922, 0.2313], [0.31, 0.5352], [0.5656, 0.7973], [0.3137, 0.2315], [0.6512, 0.4495], [0.2626, 0.0918], [0.5349, 0.5192], [0.7465, 0.2768], [0.195, 0.7702], [0.2721, 0.3022]]
[[0.9545, 0.468], [0.701, 0.2253], [0.1642, 0.5289], [0.3293, 0.0278], [0.9672, 0.6782], [0.9131, 0.1391], [0.8001, 0.6197], [0.3172, 0.1322], [0.0112, 0.2767], [0.0113, 0.4763]]
[[0.2882, 0.9418], [0.2655, 0.5528], [0.7078, 0.5733], [0.1792, 0.6941], [0.9734, 0.0906], [0.1955, 0.1256], [0.7846, 0.2518], [0.2964, 0.679], [0.5007, 0.1288], [0.2895, 0.5868]]
[[0.5547, 0.119], [0.6548, 0.4571], [0.073, 0.4716], [0.185, 0.9396], [0.2034, 0.4226], [0.8145, 0.712], [0.5014, 0.4458], [0.3744, 0.1665], [0.3124, 0.0126], [0.8814, 0.4332]]
[[0.0522, 0.9389], [0.8907, 0.6874], [0.4926, 0.8975], [0.1182, 0.5197], [0.7096, 0.9395], [0.5592, 0.9754], [0.0326, 0.3544], [0.7767, 0.6051], [0.3091, 0.163], [0.3711, 0.2457]]
[[0.4775, 0.343], [0.9191, 0.0894], [0.5576, 0.0263], [0.9108, 0.6459], [0.7101, 0.9579], [0.3025, 0.3329], [0.5545, 0.7693], [0.704, 0.1816], [0.9806, 0.5164], [0.2681, 0.2972]]
[[0.3019, 0.2828], [0.5846, 0.7214], [0.8263, 0.5465], [0.1299, 0.4631], [0.7636, 0.9457], [0.4989, 0.3533], [0.5029, 0.2679], [0.5827, 0.5913], [0.4904, 0.1913], [0.8225, 0.8685]]
[[0.6648, 0.3221], [0.5057, 0.9306], [0.2289, 0.0846], [0.6956, 0.4328], [0.3261, 0.7659], [0.3638, 0.0168], [0.0276, 0.1799], [0.2092, 0.4282], [0.1122, 0.8376], [0.5983, 0.0306]]
[[0.3087, 0.4042], [0.6178, 0.1022], [0.8012, 0.1659], [0.2001, 0.9529], [0.1955, 0.8716], [0.0201, 0.6643], [0.3624, 0.7635], [0.383, 0.9633], [0.7171, 0.3891], [0.2941, 0.8391]]
[[0.2571, 0.9613], [0.1589, 0.0901], [0.2735, 0.2135], [0.9455, 0.567], [0.2697, 0.1312], [0.9489, 0.7458], [0.3323, 0.9139], [0.8451, 0.863], [0.7725, 0.3457], [0.3663, 0.1329]]
[[0.2009, 0.8673], [0.0073, 0.5622], [0.0551, 0.2477], [0.8196, 0.9333], [0.7971, 0.1756], [0.3573, 0.5006], [0.3617, 0.6502], [0.064, 0.7261], [0.0754, 0.5989], [0.69, 0.6425]]
[[0.3503, 0.9588], [0.4598, 0.5309], [0.4073, 0.0961], [0.8832, 0.0906], [0.1095, 0.5759], [0.6838, 0.2245], [0.8627, 0.678], [0.6397, 0.081], [0.9377, 0.3678], [0.6284, 0.0192]]
[[0.831, 0.5062], [0.3562, 0.3203], [0.3903, 0.3588], [0.5506, 0.8417], [0.0089, 0.1242], [0.4407, 0.1013], [0.5326, 0.98], [0.215, 0.6204], [0.5824, 0.4047], [0.6587, 0.5516]]
[[0.23707, 0.72548], [0.63508, 0.24038], [0.55112, 0.23504], [0.49727, 0.36611], [0.38693, 0.87117], [0.048427, 0.0076305], [0.20867, 0.38803], [0.00051731, 0.055624], [0.79631, 0.28862], [0.8572, 0.49943]]
[[0.565, 0.5178], [0.4526, 0.5795], [0.5057, 0.2363], [0.1103, 0.7864], [0.939, 0.5681], [0.7219, 0.9486], [0.5629, 0.7215], [0.487, 0.1734], [0.018, 0.0478], [0.8559, 0.5215]]
[[0.0747, 0.6418], [0.8063, 0.3353], [0.5438, 0.5737], [0.033, 0.5098], [0.8117, 0.586], [0.7904, 0.6683], [0.5912, 0.2383], [0.3322, 0.9442], [0.2862, 0.6307], [0.0795, 0.8634]]
[[0.751, 0.4798], [0.5834, 0.8102], [0.4372, 0.0192], [0.8701, 0.3228], [0.9337, 0.549], [0.6896, 0.8544], [0.968, 0.545], [0.8715, 0.9731], [0.3865, 0.8276], [0.1017, 0.4732]]
[[0.1109, 0.258], [0.0436, 0.3562], [0.4202, 0.9816], [0.5858, 0.2744], [0.6038, 0.5711], [0.396, 0.0603], [0.7724, 0.32], [0.6873, 0.9614], [0.935, 0.1224], [0.1987, 0.9839]]
[[0.2428, 0.9034], [0.6829, 0.8365], [0.1064, 0.8806], [0.6237, 0.4408], [0.0203, 0.81], [0.7159, 0.2723], [0.1054, 0.5428], [0.4263, 0.2799], [0.3556, 0.365], [0.2564, 0.4342]]
[[0.3332, 0.2464], [0.5722, 0.4664], [0.2011, 0.6326], [0.1376, 0.4658], [0.6103, 0.5425], [0.2143, 0.9304], [0.777, 0.5941], [0.4792, 0.2683], [0.1956, 0.0538], [0.1195, 0.9228]]
[[0.9742, 0.9521], [0.1648, 0.4529], [0.0451, 0.9006], [0.2402, 0.4053], [0.7358, 0.0981], [0.4123, 0.9363], [0.3205, 0.7462], [0.6563, 0.1175], [0.3716, 0.5795], [0.5369, 0.4818]]
[[0.2124, 0.2441], [0.9888, 0.0827], [0.3038, 0.5918], [0.5409, 0.6649], [0.4747, 0.4573], [0.2697, 0.9777], [0.5942, 0.8054], [0.9786, 0.2449], [0.9492, 0.4831], [0.346, 0.5994]]
[[0.9876, 0.333], [0.0948, 0.2505], [0.2644, 0.9457], [0.6715, 0.7411], [0.294, 0.2918], [0.5192, 0.9601], [0.6359, 0.5095], [0.1289, 0.9401], [0.9373, 0.4978], [0.44, 0.9623]]
[[0.4716, 0.2787], [0.1459, 0.8889], [0.5318, 0.9736], [0.7119, 0.8019], [0.9928, 0.2413], [0.8445, 0.6484], [0.3612, 0.0576], [0.2445, 0.7535], [0.7662, 0.8092], [0.1835, 0.939]]
[[0.4307, 0.1837], [0.294, 0.8615], [0.8101, 0.0219], [0.939, 0.2222], [0.6443, 0.1409], [0.6508, 0.5021], [0.4897, 0.3653], [0.9521, 0.6322], [0.5241, 0.028], [0.9071, 0.5514]]
[[0.7068, 0.159], [0.9139, 0.7197], [0.9047, 0.9845], [0.1085, 0.7554], [0.8525, 0.1987], [0.6902, 0.7947], [0.2659, 0.1843], [0.7575, 0.6186], [0.4807, 0.1337], [0.6585, 0.0063]]
[[0.0091, 0.467], [0.0084, 0.6319], [0.3281, 0.3501], [0.952, 0.3338], [0.7742, 0.6858], [0.2711, 0.4114], [0.3213, 0.8951], [0.7486, 0.1449], [0.5592, 0.7345], [0.1479, 0.7956]]
[[0.4819, 0.2104], [0.0731, 0.2148], [0.4732, 0.4439], [0.5784, 0.9725], [0.2068, 0.2414], [0.3986, 0.9227], [0.2288, 0.7944], [0.9821, 0.574], [0.4942, 0.026], [0.3166, 0.4916]]
[[0.6668, 0.6108], [0.2916, 0.1342], [0.0244, 0.9359], [0.2301, 0.0057], [0.0021, 0.7466], [0.1504, 0.737], [0.1387, 0.6918], [0.31, 0.5313], [0.7486, 0.4], [0.5572, 0.3511]]
[[0.3139, 0.8421], [0.2311, 0.751], [0.0428, 0.0878], [0.1258, 0.9527], [0.3263, 0.82], [0.2289, 0.6795], [0.666, 0.3217], [0.9852, 0.4523], [0.9923, 0.1105], [0.121, 0.1934]]
[[0.9976, 0.1782], [0.3388, 0.9763], [0.2928, 0.0134], [0.1739, 0.017], [0.1217, 0.7573], [0.5031, 0.2349], [0.5667, 0.5072], [0.7998, 0.2788], [0.07, 0.1131], [0.8637, 0.8456]]
[[0.2984, 0.7443], [0.3629, 0.7712], [0.6799, 0.7145], [0.7018, 0.081], [0.0564, 0.9837], [0.2501, 0.5485], [0.2905, 0.6742], [0.4897, 0.1357], [0.6277, 0.005], [0.1883, 0.5769]]
[[0.78848, 0.42959], [0.74232, 0.39567], [0.55233, 0.61915], [0.046368, 0.80038], [0.040118, 0.016643], [0.74869, 0.73881], [0.97782, 0.96273], [0.063982, 0.7289], [0.00065953, 0.6007], [0.3332, 0.24783]]
[[0.885, 0.2798], [0.9351, 0.7758], [0.4709, 0.1791], [0.9545, 0.6657], [0.6266, 0.2729], [0.8508, 0.7493], [0.2417, 0.2495], [0.6049, 0.1639], [0.3112, 0.4072], [0.0139, 0.9453]]
[[0.4355, 0.9172], [0.574, 0.2562], [0.1522, 0.6382], [0.3621, 0.726], [0.6855, 0.391], [0.3013, 0.3715], [0.2821, 0.3103], [0.3102, 0.9848], [0.1003, 0.5402], [0.4936, 0.7931]]
[[0.9483, 0.1971], [0.9541, 0.3477], [0.1464, 0.0286], [0.8269, 0.4368], [0.6704, 0.3102], [0.9822, 0.4441], [0.1656, 0.4147], [0.2134, 0.242], [0.3447, 0.8603], [0.9469, 0.0019]]
[[0.4233, 0.2856], [0.4412, 0.9786], [0.9707, 0.9877], [0.4974, 0.8777], [0.0423, 0.4362], [0.9099, 0.5811], [0.0236, 0.0502], [0.0333, 0.7753], [0.5661, 0.6823], [0.8377, 0.2935]]
[[0.821, 0.6587], [0.291, 0.6212], [0.2088, 0.5881], [0.5459, 0.5407], [0.2694, 0.8185], [0.2416, 0.2557], [0.1128, 0.7537], [0.2446, 0.1524], [0.6022, 0.0263], [0.4127, 0.5508]]
[[0.2271, 0.3751], [0.2694, 0.4274], [0.4416, 0.5832], [0.324, 0.9644], [0.2827, 0.9617], [0.7342, 0.5473], [0.916, 0.3415], [0.3072, 0.6391], [0.0745, 0.231], [0.3311, 0.7467]]
[[0.8372, 0.8096], [0.6519, 0.8012], [0.6079, 0.5297], [0.1217, 0.0888], [0.2293, 0.1954], [0.4239, 0.2974], [0.8987, 0.0373], [0.1203, 0.89], [0.1622, 0.7876], [0.485, 0.4481]]
[[0.8849, 0.5425], [0.9028, 0.2869], [0.21, 0.4548], [0.626, 0.2494], [0.0027, 0.6297], [0.0492, 0.2389], [0.8159, 0.3634], [0.3253, 0.7865], [0.3677, 0.0934], [0.4405, 0.4882]]
[[0.6162, 0.0447], [0.5044, 0.4239], [0.0536, 0.1478], [0.5894, 0.2343], [0.8136, 0.1669], [0.6214, 0.3251], [0.6719, 0.373], [0.2709, 0.0968], [0.9453, 0.9819], [0.6611, 0.4101]]
